http://www.youtube.com/watch?v=nrTsvn9usVQ&list=PLED25F943F8D6081C,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2k,bit.ly/1eFW3XI
http://www.youtube.com/watch?v=5NU2t5zlxQQ&list=PLED25F943F8D6081C,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2l,bit.ly/16sqdIB
http://www.youtube.com/watch?v=UE8yHySiJ4A,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2m,bit.ly/1ddXJcR
http://www.galaxyzoo.org/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2n,bit.ly/1ddXQVQ
http://www.zooteach.org/.,,bit.ly/H6krWT
http://daily.zooniverse.org/2013/10/16/a-cheetah-made-from-galaxies/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2o,bit.ly/177itzq
http://www.youtube.com/watch?v=Af0_vWDfJwQ,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2p,bit.ly/1ab5oFO
http://www.youtube.com/watch?v=bENTuGmw0Sg,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2q,bit.ly/HfeA0O
http://www.youtube.com/watch?v=AC7yFDb1zOA,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2r,bit.ly/1ddYnaj
http://www.youtube.com/watch?v=oTmJgUJcDyc,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2s,bit.ly/1h4JJlM
http://www.youtube.com/watch?v=th_9ZR2I0_w,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2t,bit.ly/1ddYyTd
http://www.unawe.org/kids/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb2u,bit.ly/1fSxJ84
http://www.youtube.com/watch?v=3cU3CXg_mFw,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-02.html#gr8eb3a,bit.ly/16pYL3u
www.heavens-above.com,,bit.ly/17e1jm3
http://www.heavens-above.com/skychart.aspx?SL=1&SN=1&lat=-29.13333&lng=26.2&loc=Bloemfontein&alt=1398&tz=UCTm2,,bit.ly/17GyAAH
http://www.heavens-above.com/skychart.aspx?SL=1&SN=1&lat=-33.91667&lng=18.41667&loc=Cape+Town&alt=268&tz=UCTm2,,bit.ly/1bSSCeq
http://www.heavens-above.com/skychart.aspx?SL=1&SN=1&lat=-29.85&lng=31.01667&loc=Durban&alt=24&tz=UCTm2,,bit.ly/17dZZ2m
http://www.heavens-above.com/skychart.aspx?SL=1&SN=1&lat=-26.2&lng=28.08333&loc=Johannesburg&alt=1766&tz=UCTm2,,bit.ly/1bb9mN0
http://sourceforge.net/projects/stellarium/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3b,bit.ly/1aE2lmj
http://www.psychohistorian.org/display_article.php?id=200901111733_african_star_lore.content,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3c,bit.ly/H022dZ
http://www.rmg.co.uk/explore/astronomy-and-time/astronomy-facts/stars/south-african-star-myths,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3d,bit.ly/1cbF7uu
http://www.beforebc.de/AfricanaResources/AfricanaResources/AfricanStarlore.html,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3e,bit.ly/1abUL5z
http://www.youtube.com/watch?v=fmTioY_b-sY,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3f,bit.ly/1ibkZ9o
http://www.youtube.com/watch?v=pV58YptFTK0,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3g,bit.ly/1h5dy5M
http://www.youtube.com/watch?v=m9QcQGoOjbI,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3h,bit.ly/1abV9B9
http://www.youtube.com/watch?v=msIAdyljrwI,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3i,bit.ly/19YIAVH
http://www.youtube.com/watch?v=GziHcbBhSHo,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3j,bit.ly/1bSTS1d
http://www.salt.ac.za/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3k,bit.ly/1fSW6CH
http://www.youtube.com/watch?v=PkQbkuansGg,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3l,bit.ly/17e0xFy
http://www.youtube.com/watch?v=cXOzAcWS8yY,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3m,bit.ly/1a4LbTW
http://www.youtube.com/watch?v=98UjhtrXXAU,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3n,bit.ly/17GzMnB
http://www.youtube.com/watch?v=0mfXKXVWG1s&feature=player_detailpage,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3o,bit.ly/1aE3b2A
http://www.ska.ac.za/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3p,bit.ly/H02OHY
http://www.unawe.org/awesome/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3q,bit.ly/1gBwrQ8
http://www.howmanypeopleareinspacerightnow.com/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3r,bit.ly/18Gzr83
http://www.youtube.com/watch?v=--X9zfgZtS0,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3s,bit.ly/1873WQd
http://www.youtube.com/watch?v=U-VtdUqK4Eg,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3t,bit.ly/1abWIiG
http://www.youtube.com/watch?v=z_ISPDTpJrk,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3u,bit.ly/1deIJLS
http://www.youtube.com/watch?v=gHM88WcMq8M,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3v,bit.ly/18GzSyZ
http://cmap.ihmc.us/download/,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3w,bit.ly/1fSWS2s
www.heavens-above.com,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3x,bit.ly/1a4N1nU
http://www.youtube.com/watch?v=QMRamEFAQU4,www.curious.org.za/natsci/grade-08/04-planet-earth-and-beyond/chapter-03.html#gr8eb3y,bit.ly/1h5hUd9
http://cmap.ihmc.us/download/,,bit.ly/1fMyJsQ
http://www.zooteach.org/.,,bit.ly/H6krWT
http://www.youtube.com/watch?v=PRbVISZ3Gc4&list=TLl8GEaZ6GxYmtTNUBHpHq88_K97qzmcey,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1a,bit.ly/1dhCQLy
http://b2science.org/,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1b,bit.ly/1eZtvZj
http://www.youtube.com/watch?v=a7B39MLVeIc,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1c,bit.ly/1eZtG70
